18,1,6129
18,1,2104
18,1,7264
18,1,2247
18,1,2802
18,1,2935
18,1,1423
18,1,5787
18,1,2587
19,1,2234
19,1,5347
19,1,8510
19,1,2366
19,1,1259
19,1,2885
19,1,2246
19,1,2247
19,1,2935
19,1,5599
19,1,5601
19,1,5600
19,1,3827
19,1,4375
19,1,3005
20,1,1961
21,1,9191
21,1,9136
21,1,9091
21,1,5994
21,1,8708
21,1,1469
21,1,84
21,1,4007
21,1,4007
21,1,2405
21,1,7531
21,1,3922
21,1,2339
21,1,2339
21,1,4419
21,1,402
21,1,5424
21,1,6606
21,1,909
21,1,6213
21,1,2404
21,1,6482
21,1,2935
21,1,6142
21,1,5
21,1,4164
21,1,1448
21,1,904
21,1,1887
21,1,4027
22,1,7997
22,1,8780
22,1,8759
22,1,1959
22,1,22
22,1,5778
22,1,302
22,1,7038
22,1,2247
22,1,4940
22,1,2935
23,1,7998
23,1,7997
23,1,445
23,1,7301
23,1,1257
23,1,3479
23,1,4281
24,1,6361
24,1,7998
24,1,7998
24,1,7998
24,1,7997
24,1,8782
24,1,3559
24,1,24
24,1,2935
25,1,6527
25,1,6361
25,1,1961
25,1,8674
25,1,1551
25,1,8125
25,1,5786
25,1,5786
25,1,7263
25,1,7263
25,1,7263
25,1,15
25,1,6810
25,1,2247
25,1,2935
25,1,1450
25,1,1450
25,1,984
26,1,5817
26,1,5671
26,1,8489
26,1,3522
26,1,5293
26,1,7449
26,1,7439
26,1,7361
26,1,2242
26,1,2935
26,1,6204
26,1,5969
26,1,4616
26,1,3585
26,1,2351
27,1,5826
27,1,2916
27,1,3703
28,1,5908
28,1,3494
28,1,7550
28,1,3474
28,1,5097
28,1,7346
28,1,7734
28,1,6354
28,1,3375
28,1,2183
29,1,5908
29,1,5976
29,1,2175
29,1,8240
29,1,2992
30,1,4111
30,1,2219
30,1,56
30,1,2921
30,1,1611
30,1,7168
30,1,6734
30,1,2802
30,1,5946
30,1,1775
30,1,5130
31,1,2219
31,1,56
31,1,1611
31,1,7168
31,1,6734
31,1,5946
31,1,4592
31,1,1775
32,1,5908
33,1,3322
33,1,3691
33,1,2921
33,1,2943
33,1,3701
33,1,7487
33,1,106
33,1,5461
33,1,3264
33,1,290
33,1,289
33,1,289
33,1,381
34,1,3691
34,1,2921
34,1,3701
34,1,1872
34,1,1611
34,1,106
34,1,4886
34,1,3264
34,1,290
35,1,3691
35,1,4007
35,1,2405
35,1,2921
35,1,7761
35,1,7346
35,1,3701
35,1,2760
35,1,106
35,1,1768
35,1,1767
35,1,4886
35,1,1883
35,1,1306
35,1,1305
35,1,1164
36,1,7346
36,1,106
36,1,4886
37,1,1048
37,1,1455
37,1,3088
37,1,9139
37,1,2725
37,1,5482
37,1,1869
37,1,8641
37,1,8888
37,1,8872
37,1,8842
37,1,1580
37,1,1897
37,1,5449
37,1,2112
37,1,63
37,1,8336
37,1,7018
37,1,5975
37,1,2059
37,1,3064
37,1,3993
37,1,2101
37,1,6021
37,1,1041
37,1,449
37,1,293
37,1,365
37,1,4750
37,1,4510
37,1,3968
37,1,3963
37,1,3257
37,1,1158
37,1,102
38,1,1048
38,1,9139
38,1,4259
38,1,1044
38,1,1580
38,1,1381
38,1,2664
38,1,5406
38,1,8336
38,1,7018
38,1,970
38,1,3993
38,1,3993
38,1,2028
38,1,2100
38,1,6043
38,1,449
38,1,5711
38,1,5642
38,1,104
38,1,1870
39,1,2725
39,1,1760
39,1,2664
39,1,1551
39,1,2112
39,1,802
39,1,3065
39,1,8336
39,1,2059
39,1,3064
39,1,3064
39,1,3064
39,1,968
39,1,3993
39,1,2028
39,1,6536
39,1,4495
39,1,6043
39,1,6021
39,1,2892
39,1,5160
39,1,4770
40,1,2725
40,1,2609
40,1,1753
40,1,701
40,1,1044
40,1,1381
40,1,2664
40,1,2112
40,1,802
40,1,1828
40,1,3423
40,1,1257
40,1,3065
40,1,5253
40,1,4072
40,1,2059
40,1,3064
40,1,3064
40,1,3064
40,1,4089
40,1,1261
40,1,3993
40,1,2028
40,1,4477
40,1,2315
40,1,6021
40,1,5442
40,1,4554
40,1,1225
40,1,4235
40,1,4234
40,1,4233
40,1,4026
41,1,4177
41,1,9139
41,1,9131
41,1,9132
41,1,9130
41,1,1753
41,1,9128
41,1,701
41,1,9096
41,1,2010
41,1,1044
41,1,1580
41,1,2047
41,1,1381
41,1,1897
41,1,4743
41,1,5976
41,1,371
41,1,282
41,1,8336
41,1,970
41,1,36
41,1,3064
41,1,7707
41,1,7504
41,1,3993
41,1,6934
41,1,2698
41,1,2692
41,1,6070
41,1,6069
41,1,1041
41,1,449
41,1,3825
41,1,4887
41,1,4235
41,1,4234
41,1,4233
41,1,1750
41,1,4026
41,1,3250
41,1,3170
41,1,911
42,1,2290
42,1,1730
43,1,3322
43,1,3925
43,1,9150
43,1,2234
43,1,4340
43,1,9058
43,1,9004
43,1,773
43,1,8936
43,1,5826
43,1,8772
43,1,8772
43,1,8771
43,1,4007
43,1,6845
43,1,2275
43,1,8435
43,1,7659
43,1,6275
43,1,7330
43,1,3444
43,1,7236
43,1,5223
43,1,6636
43,1,3785
43,1,6440
43,1,6439
43,1,3438
43,1,2935
43,1,3721
43,1,5848
43,1,5832
43,1,5832
43,1,5824
43,1,5112
43,1,4480
43,1,4070
43,1,5446
43,1,4616
43,1,1855
43,1,5226
43,1,4787
43,1,4658
43,1,4496
43,1,3810
43,1,3800
44,1,4057
44,1,4177
44,1,9026
44,1,7591
44,1,2290
44,1,5275
44,1,1791
44,1,2553
44,1,1132
44,1,7330
44,1,7010
44,1,535
44,1,5970
44,1,2046
44,1,1721
44,1,1448
44,1,5141
44,1,5126
44,1,4885
44,1,3807
44,1,423
44,1,874
44,1,793
44,1,775
44,1,767
45,1,9139
45,1,1580
45,1,5127
45,1,5127
45,1,2047
45,1,2047
45,1,4438
45,1,397
45,1,397
45,1,7039
45,1,251
45,1,1777
45,1,564
45,1,8348
45,1,2670
45,1,1872
45,1,969
45,1,117
45,1,7703
45,1,3401
45,1,6663
45,1,5129
45,1,5128
46,1,8730
46,1,8730
46,1,8730
46,1,3907
46,1,6480
46,1,5630
46,1,2175
46,1,1873
46,1,8128
46,1,1923
46,1,2240
46,1,2785
46,1,7003
46,1,248
46,1,6239
46,1,6239
46,1,5935
46,1,5935
46,1,5946
46,1,2436
46,1,4559
47,1,8730
47,1,8730
47,1,3906
47,1,3907
47,1,371
47,1,1873
47,1,8128
47,1,1923
47,1,36
47,1,6239
47,1,5935
47,1,5946
47,1,2436
47,1,4676
48,1,3907
49,1,8780
49,1,7027
49,1,1381
49,1,4438
49,1,3136
49,1,3135
49,1,8594
49,1,2405
49,1,4519
49,1,8541
49,1,2321
49,1,507
49,1,3474
49,1,7189
49,1,387
49,1,284
49,1,2935
49,1,5946
49,1,5042
49,1,1301
49,1,3381
50,1,8780
50,1,7688
50,1,7027
50,1,1381
50,1,4438
50,1,8420
50,1,3136
50,1,3135
50,1,8594
50,1,2405
50,1,507
50,1,7189
50,1,387
50,1,2935
50,1,5946
50,1,5042
50,1,1301
50,1,3381
51,1,8780
51,1,7027
51,1,1381
51,1,4438
51,1,3136
51,1,3135
51,1,8594
51,1,2405
51,1,5198
51,1,507
51,1,7189
51,1,387
51,1,2935
51,1,5946
51,1,5042
51,1,1301
51,1,3381
52,1,4657
52,1,8780
52,1,7027
52,1,1381
52,1,4438
52,1,3136
52,1,8600
52,1,3135
52,1,8599
52,1,8594
52,1,2405
52,1,4838
52,1,507
52,1,7189
52,1,387
52,1,2935
52,1,5946
52,1,5042
52,1,5181
52,1,1301
52,1,3381
53,1,8780
53,1,7688
53,1,7027
53,1,1381
53,1,4438
53,1,3136
53,1,3135
53,1,8594
53,1,4669
53,1,2405
53,1,507
53,1,7189
53,1,387
53,1,2935
53,1,5946
53,1,5042
53,1,1301
53,1,3381
53,1,3377
53,1,3139
54,1,8780
54,1,7027
54,1,1381
54,1,4438
54,1,3136
54,1,3135
54,1,8594
54,1,2405
54,1,507
54,1,5984
54,1,7189
54,1,387
54,1,2935
54,1,5946
54,1,5042
54,1,1301
54,1,4289
54,1,3394
54,1,3381
55,1,8780
55,1,7027
55,1,1381
55,1,4438
55,1,3136
55,1,3135
55,1,8594
55,1,2405
55,1,8543
55,1,8541
55,1,507
55,1,7189
55,1,387
55,1,2935
55,1,5946
55,1,5042
55,1,1301
55,1,3381
56,1,8780
56,1,7027
56,1,1381
56,1,4438
56,1,3136
56,1,3135
56,1,8594
56,1,2405
56,1,507
56,1,7189
56,1,387
56,1,2935
56,1,5946
56,1,5042
56,1,1301
56,1,3381
57,1,1183
57,1,4508
57,1,8601
57,1,8594
57,1,1551
57,1,1853
57,1,6304
57,1,2659
57,1,3368
57,1,4903
57,1,284
57,1,1758
57,1,5711
57,1,5042
57,1,1839
57,1,4302
58,1,4057
58,1,9139
58,1,5965
58,1,1355
58,1,7730
58,1,8636
58,1,6567
58,1,4031
58,1,4575
58,1,2104
58,1,57
58,1,6680
58,1,2802
58,1,2695
58,1,784
58,1,4260
58,1,376
58,1,3264
58,1,3452
59,1,1308
59,1,4031
59,1,3336
59,1,57
59,1,376
59,1,3264
61,1,1259
61,1,5324
61,1,7690
61,1,284
61,1,2247
61,1,2935
62,1,1287
62,1,8783
62,1,4824
62,1,5255
62,1,2935
63,1,8783
63,1,8783
63,1,4824
63,1,2935
64,1,8783
64,1,8783
64,1,4824
64,1,2935
65,1,6562
65,1,6287
65,1,2130
65,1,8783
65,1,6845
65,1,1011
65,1,3522
65,1,5977
65,1,5797
65,1,3276
65,1,3315
66,1,8783
66,1,8783
66,1,4824
66,1,2935
66,1,1758
67,1,6562
67,1,2130
67,1,8783
67,1,8783
67,1,4824
67,1,4944
67,1,8436
67,1,361
67,1,6563
67,1,6495
67,1,2935
67,1,1758
67,1,3225
67,1,2093
67,1,357
68,1,5826
68,1,8762
68,1,8767
68,1,8481
68,1,4123
68,1,7362
68,1,5675
68,1,6440
68,1,6276
68,1,2935
68,1,3947
68,1,3703
68,1,4787
69,1,3268
69,1,4718
69,1,3322
69,1,9087
69,1,7592
69,1,773
69,1,2534
69,1,8905
69,1,2494
69,1,5265
69,1,5275
69,1,1381
69,1,3135
69,1,1777
69,1,3922
69,1,371
69,1,8272
69,1,1960
69,1,7528
69,1,7523
69,1,7372
69,1,1428
69,1,6888
69,1,6636
69,1,248
69,1,1767
69,1,5992
69,1,5978
69,1,5977
69,1,5948
69,1,5918
69,1,348
69,1,4598
69,1,5211
69,1,5175
69,1,1290
69,1,4857
69,1,4779
69,1,738
69,1,4716
69,1,3800
69,1,105
70,1,4975
70,1,3341
70,1,7688
70,1,1044
70,1,1179
70,1,5265
70,1,1355
70,1,5275
70,1,5093
70,1,4508
70,1,8420
70,1,8601
70,1,8593
70,1,1777
70,1,7531
70,1,5406
70,1,2921
70,1,2188
70,1,4838
70,1,4743
70,1,371
70,1,8418
70,1,8274
70,1,8268
70,1,8265
70,1,3441
70,1,7526
70,1,4854
70,1,6891
70,1,6889
70,1,676
70,1,4715
70,1,284
70,1,6455
70,1,6437
70,1,50
70,1,535
70,1,5872
70,1,161
70,1,5042
70,1,5553
70,1,4598
70,1,1222
70,1,1448
70,1,4616
70,1,4894
70,1,72
70,1,4855
70,1,738
70,1,2327
70,1,4688
70,1,91
71,1,9018
71,1,772
71,1,5275
71,1,1381
71,1,8601
71,1,4008
71,1,5424
71,1,8260
71,1,6406
71,1,4618
71,1,1855
71,1,3799
72,1,2806
72,1,4930
73,1,367
73,1,6414
73,1,1524
73,1,8742
73,1,418
73,1,2244
73,1,2243
73,1,4364
73,1,3820
73,1,1897
73,1,1873
73,1,8130
73,1,7766
73,1,6040
73,1,2124
73,1,5888
73,1,2902
73,1,449
73,1,4516
73,1,3822
73,1,524
74,1,1524
74,1,2806
74,1,3820
74,1,1581
74,1,5275
74,1,285
74,1,3559
74,1,284
75,1,9122
75,1,9119
75,1,2193
75,1,2733
75,1,8420
75,1,1777
75,1,1150
75,1,402
75,1,564
75,1,2767
76,1,701
76,1,3341
76,1,9121
76,1,2766
76,1,8910
76,1,2733
76,1,8420
76,1,1777
76,1,1150
76,1,8550
76,1,4838
76,1,402
76,1,8524
76,1,5097
76,1,5921
76,1,4477
76,1,387
76,1,6558
76,1,3438
76,1,2679
76,1,5955
76,1,5953
76,1,5551
76,1,2773
76,1,2767
77,1,9123
77,1,9119
77,1,2766
77,1,8910
77,1,8914
77,1,1355
77,1,3725
77,1,1381
77,1,2733
77,1,1949
77,1,8594
77,1,4457
77,1,1777
77,1,8550
77,1,6845
77,1,371
77,1,2366
77,1,5097
77,1,7528
77,1,7093
77,1,4477
77,1,387
77,1,284
77,1,2679
77,1,5986
77,1,5920
77,1,3721
77,1,4719
77,1,4500
77,1,2739
77,1,3148
77,1,2767
77,1,2767
77,1,2767
77,1,2705
77,1,2312
78,1,3269
78,1,4177
78,1,8920
78,1,2733
78,1,1777
78,1,4686
78,1,2921
78,1,8396
78,1,8396
78,1,3701
78,1,7548
78,1,7405
78,1,6944
78,1,315
78,1,5977
78,1,3720
78,1,3132
79,1,9107
79,1,9105
79,1,1436
79,1,9101
79,1,2647
79,1,1183
79,1,8608
79,1,8420
79,1,3136
79,1,8601
79,1,2648
79,1,3746
79,1,2059
79,1,1115
79,1,7580
79,1,6683
79,1,5917
79,1,2679
79,1,5969
79,1,449
79,1,3723
79,1,2471
79,1,2767
80,1,9102
80,1,8900
80,1,1381
80,1,4438
80,1,8594
80,1,2743
80,1,8586
80,1,1828
80,1,507
80,1,4452
80,1,7018
80,1,909
80,1,7251
80,1,6746
80,1,5946
80,1,4780
80,1,5042
80,1,2775
81,1,1381
81,1,909
81,1,6746
82,1,3322
82,1,5826
82,1,1994
82,1,6277
82,1,8763
82,1,4920
82,1,1380
82,1,6334
82,1,2275
82,1,8224
82,1,2246
82,1,6278
82,1,2935
82,1,1887
82,1,4787
83,1,2489
83,1,5540
83,1,2821
83,1,4438
83,1,2405
83,1,56
83,1,2195
83,1,7977
83,1,6667
83,1,5042
83,1,5297
84,1,2489
84,1,2821
84,1,4438
84,1,2405
84,1,56
84,1,2195
84,1,7977
84,1,6667
84,1,5042
84,1,5297
85,1,2489
85,1,8648
85,1,2195
85,1,7977
85,1,5297
86,1,2489
86,1,2821
86,1,4438
86,1,2405
86,1,56
86,1,2195
86,1,7977
86,1,6667
86,1,5042
86,1,5520
86,1,5297
87,1,2489
87,1,8648
87,1,2195
87,1,7977
87,1,5297
88,1,4555
88,1,2244
88,1,2290
88,1,4007
88,1,4419
89,1,3103
90,1,9187
90,1,1581
90,1,6599
90,1,4509
91,1,4555
91,1,5915
91,1,2290
91,1,4007
91,1,8104
91,1,1872
91,1,5315
91,1,6634
91,1,6633
91,1,2935
92,1,5915
92,1,6002
92,1,5952
92,1,5952
92,1,5747
92,1,4920
92,1,2935
92,1,3258
93,1,4177
93,1,2941
93,1,2407
93,1,8870
93,1,8856
93,1,397
93,1,397
93,1,397
93,1,7039
93,1,3922
93,1,3336
93,1,4213
93,1,38
93,1,3517
93,1,4488
93,1,708
93,1,4704
93,1,4524
93,1,4187
93,1,6071
93,1,6036
93,1,317
93,1,5990
93,1,449
93,1,4492
93,1,4061
93,1,4015
93,1,4012
93,1,4012
93,1,3965
93,1,3002
93,1,3001
93,1,2329
93,1,468
94,1,9188
94,1,971
94,1,3085
94,1,2601
94,1,875
94,1,2609
94,1,701
94,1,9118
94,1,9117
94,1,9115
94,1,9098
94,1,9109
94,1,8915
94,1,9099
94,1,8922
94,1,8830
94,1,6417
94,1,4023
94,1,2733
94,1,8596
94,1,1949
94,1,8594
94,1,8580
94,1,6742
94,1,1777
94,1,6845
94,1,4726
94,1,8536
94,1,371
94,1,3746
94,1,1915
94,1,8428
94,1,280
94,1,4123
94,1,8380
94,1,8330
94,1,1062
94,1,8265
94,1,8260
94,1,8239
94,1,8223
94,1,2693
94,1,5921
94,1,1120
94,1,1872
94,1,970
94,1,3061
94,1,1790
94,1,7359
94,1,7220
94,1,4581
94,1,7160
94,1,7011
94,1,6893
94,1,6889
94,1,6681
94,1,708
94,1,4715
94,1,2679
94,1,535
94,1,2247
94,1,2802
94,1,2935
94,1,39
94,1,5991
94,1,1041
94,1,4484
94,1,5553
94,1,2933
94,1,958
94,1,5546
94,1,5428
94,1,2598
94,1,4618
94,1,2117
94,1,5126
94,1,365
94,1,5045
94,1,1181
94,1,72
94,1,4118
94,1,4104
94,1,3760
94,1,3719
94,1,3493
94,1,2603
94,1,806
94,1,100
95,1,701
95,1,9116
95,1,9109
95,1,9100
95,1,8921
95,1,6417
95,1,5275
95,1,1183
95,1,2733
95,1,8596
95,1,6742
95,1,6742
95,1,5347
95,1,4935
95,1,5976
95,1,564
95,1,1260
95,1,6233
95,1,361
95,1,8396
95,1,7904
95,1,970
95,1,2076
95,1,6992
95,1,387
95,1,6967
95,1,6889
95,1,341
95,1,2737
95,1,2737
95,1,6613
95,1,5002
95,1,2692
95,1,6093
95,1,1041
95,1,5916
95,1,959
95,1,143
95,1,5163
95,1,5045
95,1,4118
95,1,3255
95,1,2954
95,1,2603
95,1,2093
95,1,357
95,1,100
96,1,2733
96,1,1828
97,1,6198
97,1,8477
97,1,8062
97,1,8026
97,1,2885
97,1,6501
97,1,6499
97,1,2935
97,1,5730
97,1,5730
97,1,5647
97,1,3258
97,1,3431
98,1,5310
98,1,6834
98,1,4824
98,1,6373
98,1,2885
98,1,2935
99,1,367
99,1,3085
99,1,1044
99,1,321
99,1,2243
99,1,4824
99,1,1355
99,1,2204
99,1,4929
99,1,3312
99,1,954
99,1,3690
99,1,4266
99,1,7660
99,1,5926
100,1,3151
101,1,2234
101,1,6523
101,1,8769
101,1,5347
101,1,7988
101,1,2935
101,1,5859
101,1,5858
101,1,5847
101,1,1525
101,1,4787
101,1,2364
102,1,7304
102,1,6020
102,1,5662
102,1,1760
102,1,9130
102,1,6002
102,1,6004
102,1,5747
102,1,1218
102,1,445
102,1,2806
102,1,1580
102,1,1179
102,1,1179
102,1,6092
102,1,1355
102,1,3814
102,1,5275
102,1,1381
102,1,4438
102,1,2733
102,1,5449
102,1,6845
102,1,2921
102,1,402
102,1,1899
102,1,507
102,1,1529
102,1,6792
102,1,1873
102,1,6693
102,1,8375
102,1,1433
102,1,174
102,1,1062
102,1,3685
102,1,5785
102,1,2412
102,1,8127
102,1,5604
102,1,4904
102,1,4452
102,1,4701
102,1,2659
102,1,1877
102,1,3701
102,1,7740
102,1,969
102,1,38
102,1,38
102,1,2658
102,1,685
102,1,7578
102,1,7565
102,1,3104
102,1,1790
102,1,7515
102,1,425
102,1,2124
102,1,2124
102,1,7316
102,1,3280
102,1,387
102,1,6732
102,1,6558
102,1,4891
102,1,246
102,1,248
102,1,50
102,1,4882
102,1,2696
102,1,2935
102,1,5946
102,1,6093
102,1,2473
102,1,6003
102,1,6003
102,1,5968
102,1,1659
102,1,5920
102,1,449
102,1,2792
102,1,43
102,1,5776
102,1,5642
102,1,1739
102,1,5584
102,1,5042
102,1,5581
102,1,5160
102,1,5163
102,1,355
102,1,4812
102,1,4148
102,1,4319
102,1,4312
102,1,3287
102,1,3493
102,1,3392
102,1,423
102,1,108
102,1,2593
102,1,88
102,1,2090
102,1,1947
102,1,1175
102,1,1507
102,1,101
103,1,1760
103,1,6002
103,1,5747
103,1,445
103,1,2806
103,1,1355
103,1,1381
103,1,1899
103,1,1899
103,1,1415
103,1,8375
103,1,174
103,1,38
103,1,5533
103,1,2301
103,1,7515
103,1,7387
103,1,2124
103,1,5220
103,1,6003
103,1,43
103,1,4148
103,1,3911
103,1,3534
103,1,2730
103,1,107
103,1,1028
103,1,41
104,1,5724
104,1,8046
104,1,3732
104,1,3732
104,1,2935
104,1,3827
104,1,3405
105,1,5724
105,1,8046
105,1,3732
105,1,2247
105,1,2935
106,1,3322
106,1,5724
106,1,8046
106,1,3732
106,1,3732
106,1,3732
106,1,7301
106,1,4575
106,1,4575
106,1,7496
106,1,5591
106,1,2935
107,1,4007
107,1,1381
107,1,56
107,1,7877
108,1,8759
108,1,8759
108,1,7262
108,1,7262
108,1,2131
108,1,2131
108,1,8170
108,1,8168
108,1,8168
108,1,6197
108,1,7263
108,1,15
108,1,6810
108,1,1670
108,1,6528
108,1,6528
108,1,6317
108,1,2247
108,1,2935
108,1,1301
109,1,8783
109,1,1553
109,1,4824
109,1,7390
109,1,6563
109,1,5057
109,1,6339
109,1,2935
109,1,4839
110,1,5915
110,1,2130
111,1,3980
111,1,2135
111,1,4838
111,1,7885
111,1,2662
111,1,6563
111,1,6495
111,1,6561
111,1,246
111,1,5453
111,1,5181
111,1,4768
111,1,4661
111,1,4569
112,1,1287
112,1,2130
112,1,1961
112,1,1987
112,1,1552
112,1,3225
113,1,1287
113,1,2130
113,1,1553
113,1,1961
114,1,2609
114,1,2234
114,1,1553
114,1,2885
114,1,2404
114,1,6509
114,1,2935
114,1,6130
114,1,6130
114,1,3225
115,1,6527
115,1,7262
115,1,2301
115,1,6528
115,1,1301
116,1,3691
116,1,5915
116,1,5758
116,1,5747
116,1,6006
116,1,5949
116,1,5949
116,1,5949
116,1,175
116,1,4032
116,1,516
116,1,2921
116,1,1966
116,1,3701
116,1,4408
116,1,2935
116,1,5653
116,1,1883
117,1,5915
117,1,5758
117,1,8002
117,1,5747
117,1,6006
117,1,5949
117,1,5949
117,1,5949
117,1,8779
117,1,4408
117,1,811
117,1,2935
117,1,3902
118,1,3322
118,1,5915
118,1,5758
118,1,5747
118,1,6006
118,1,5949
118,1,5949
118,1,1355
118,1,6845
118,1,1260
118,1,1259
118,1,4408
118,1,2232
118,1,2935
118,1,1883
118,1,5078
119,1,5915
119,1,7502
119,1,2204
119,1,1554
119,1,2935
119,1,1664
119,1,6230
120,1,3133
120,1,1381
120,1,4508
120,1,402
120,1,5604
120,1,5604
120,1,5274
120,1,5274
120,1,7767
120,1,387
120,1,1831
120,1,106
120,1,5642
120,1,5642
120,1,3962
120,1,5126
121,1,2219
121,1,6845
121,1,564
121,1,564
121,1,280
121,1,1788
121,1,7152
121,1,2288
121,1,2288
121,1,2288
121,1,8041
121,1,8041
121,1,5786
121,1,969
121,1,117
121,1,6564
121,1,246
121,1,248
121,1,248
121,1,48
121,1,6317
121,1,6317
121,1,2935
121,1,6069
121,1,2695
121,1,2046
121,1,5916
121,1,5431
121,1,5119
121,1,5120
121,1,4881
121,1,3971
121,1,1412
121,1,805
121,1,2475
121,1,1668
121,1,1668
121,1,10
121,1,12
121,1,8
122,1,6995
122,1,1671
122,1,2288
122,1,1669
122,1,8041
122,1,2935
122,1,10
123,1,5047
123,1,5715
123,1,1788
123,1,2288
123,1,2288
123,1,2288
123,1,8041
123,1,8041
123,1,8041
123,1,2679
123,1,6317
123,1,2935
123,1,879
123,1,5120
123,1,3225
123,1,3225
123,1,3971
123,1,3799
124,1,5973
124,1,6696
124,1,8691
124,1,1671
124,1,5275
124,1,2149
124,1,2288
124,1,2288
124,1,2288
124,1,8041
124,1,8041
124,1,6943
124,1,4454
124,1,1575
124,1,7032
124,1,6852
124,1,1241
124,1,759
124,1,2935
124,1,5120
124,1,3148
124,1,1893
124,1,12
125,1,1961
125,1,1355
125,1,371
125,1,371
125,1,8380
125,1,2288
125,1,2288
125,1,8041
125,1,36
125,1,4266
125,1,511
125,1,7031
125,1,6317
125,1,2935
125,1,6061
125,1,1174
125,1,604
125,1,5120
125,1,2597
126,1,2191
127,1,4555
127,1,9127
127,1,1258
127,1,3522
127,1,3446
127,1,2838
127,1,3258
127,1,1409
127,1,3263
128,1,2191
128,1,2191
129,1,2191
130,1,4007
130,1,402
130,1,3848
130,1,2315
131,1,4007
131,1,4686
131,1,1062
131,1,2195
131,1,5050
131,1,1877
131,1,1962
131,1,5776
131,1,4830
131,1,1063
132,1,8711
132,1,5808
132,1,8704
132,1,1796
132,1,2885
132,1,2935
133,1,6020
133,1,4216
133,1,7503
133,1,4007
133,1,1381
133,1,402
133,1,3848
133,1,7349
133,1,2314
133,1,2314
133,1,2315
133,1,1152
133,1,3841
133,1,3843
134,1,9141
134,1,1381
134,1,1897
134,1,5373
134,1,5373
135,1,5826
135,1,1304
135,1,7519
135,1,6440
135,1,2935
135,1,4787
136,1,5826
136,1,7519
136,1,6440
136,1,2935
136,1,4787
137,1,5826
137,1,8760
137,1,7519
137,1,6440
137,1,2935
137,1,4787
138,1,2821
138,1,2405
138,1,5598
138,1,2018
139,1,2821
139,1,1150
139,1,402
139,1,2195
139,1,4814
139,1,6339
139,1,784
140,1,7993
142,1,5915
142,1,6221
142,1,6270
142,1,2935
143,1,5915
143,1,6267
144,1,9139
144,1,9131
144,1,2346
144,1,9084
144,1,2047
144,1,8608
144,1,2921
144,1,280
144,1,8260
144,1,8234
144,1,3336
144,1,2659
144,1,7741
144,1,1115
144,1,6793
144,1,7316
144,1,1161
144,1,248
144,1,6437
144,1,535
144,1,2696
