701,CR1
702,CR2
703,CRABP1
704,CRAT
705,CREB1
706,ATF2
707,CREBBP
708,ATF6B
709,CREM
710,CRHR1
711,CRHR2
712,CRIP2
713,CRK
714,CRKL
715,CRMP1
716,CRP
717,CRX
718,CRY1
719,CRY2
720,CRYBA4
721,CRYGA
722,CRYGC
723,CRYGD
724,CRYGS
725,CRYM
726,CS
727,MAPK14
728,CSE1L
729,CSF1
730,CSF1R
731,CSF2RA
732,CSF2RB
733,CSF3R
734,CSH1
735,CSH2
736,CSHL1
737,CSN1S1
738,CSN2
739,CSN3
740,CSNK1A1
741,CSNK1E
742,CSNK1G3
743,CSNK2A1
744,CSNK2A2
745,VCAN
746,NCAN
747,CSPG4
748,CST1
749,CST2
750,CST3
751,CST5
752,CSTA
753,CSTF1
754,CSTF2
755,CSTF3
756,CTBS
757,CTBP2
758,CTGF
759,CTH
760,CTLA4
761,CTNNA1
762,CTNNA2
763,CTNNB1
764,CTNND1
765,CTNND2
766,CTRL
767,CTSB
768,CTSE
769,CTSG
770,CTSO
771,CTSS
772,CTSZ
773,CUX1
774,CX3CR1
775,CXADR
776,CYB561
777,CYBB
778,CYLC1
779,CYLC2
780,CYLD
781,CYP1A1
782,CYP1A2
783,CYP1B1
784,CYP2A6
785,CYP2A7
786,CYP3A7
787,CYP2A13
788,CYP2B6
789,CYP2C19
790,CYP2C8
791,CYP2C9
792,CYP2C18
793,CYP2D6
794,CYP2E1
795,CYP2F1
796,CYP3A4
797,CYP4A11
798,CYP4B1
799,CYP7A1
800,CYP8B1
801,CYP11A1
802,CYP11B1
803,CYP11B2
804,CYP17A1
805,CYP21A2
806,CYP24A1
807,CYP26A1
808,CYP27A1
809,CYP27B1
810,DAB1
811,DAB2
812,CD55
813,DAG1
814,DGKA
815,DGKB
816,DGKG
817,DGKQ
818,DAO
819,DAP
820,DAPK1
821,DAPK3
822,DARS
823,DAXX
824,DBH
825,DBN1
826,DCC
827,ACE
828,DCT
829,DCTN1
830,DDB1
831,DDB2
832,DDC
833,AKR1C1
834,AKR1C2
835,DDX3X
836,DDX5
837,DDX6
838,DMXL1
839,DHX8
840,DHX9
841,DDX10
842,DDX11
843,DHX15
844,DECR1
845,DEFA4
846,DEFB1
847,DFFB
848,TIMM8A
849,DFNA5
850,DGUOK
851,DHCR7
852,DHPS
853,NQO1
854,DIAPH1
855,DIAPH2
856,SEPT1
857,DIO1
858,DKC1
859,DLD
860,DLG1
861,DLG2
862,DLG3
863,DLG4
864,DLST
865,DLX1
866,DLX2
867,DLX3
868,DLX4
869,DLX5
870,DLX6
871,DMBT1
872,DMD
873,SARDH
874,DMP1
875,DNM1
876,DMPK
877,DMRT1
878,DMWD
879,DNA2
880,DNAH5
881,DNAH6
882,DNAH8
883,DNAH9
884,DNASE1L1
885,DNASE1L2
886,DNASE1L3
887,DNASE2
888,DYNC1H1
889,DYNC1I1
890,DYNC1I2
891,DYNC1LI2
892,DNM2
893,DNMT1
894,TRDMT1
895,DNMT3A
896,DNMT3B
897,DNTT
898,DOCK1
899,DOCK2
900,DOCK3
901,DOK1
902,DPAGT1
903,DPEP1
904,DPH2
905,DPP4
906,DPP6
907,DPT
908,DPYD
909,DPYS
910,DPYSL2
911,DPYSL3
912,SLC26A3
913,DRD2
914,DRD3
915,DRD4
916,DRD5
917,DRG2
918,DRP2
919,ATN1
920,DSC1
921,DSC2
922,DSC3
923,DSCAM
924,RCAN1
925,DSG1
926,DSG2
927,DSG3
928,TSC22D3
929,DSP
930,DSPP
931,DTNB
932,DTX1
933,ECM2
934,DUSP1
935,DUSP4
936,DUSP6
937,DUSP7
938,DUSP9
939,DVL1
940,DVL2
941,DVL3
942,DYRK1A
943,TOR1A
944,E2F1
945,E2F2
946,E2F3
947,E2F4
948,E2F5
949,E2F6
950,E4F1
951,EBF1
952,ECE1
953,TYMP
954,ECHS1
955,ECM1
956,ECT2
957,EDA
958,LPAR1
959,S1PR3
960,EDN1
961,EDN2
962,EDN3
963,EDNRA
964,EDNRB
965,PHC1
966,PHC2
967,EEF1A1
968,EEF1A2
969,EEF1B2
970,EEF1D
971,EEF2
972,EFNA3
973,EFNB1
974,EFNB2
975,EGF
976,CELSR3
977,CELSR2
978,MEGF6
979,MEGF8
980,EGFR
981,EGR1
982,EGR2
983,EGR3
984,EGR4
985,EHHADH
986,EIF1AX
987,EIF2S1
988,EIF2B1
989,EIF2S3
990,EPHA2
991,EIF4A2
992,EIF4B
993,EIF4G1
994,EIF4G2
995,EIF5
996,CELA1
997,ELANE
998,SERPINB1
999,ELAVL1
1000,ELAVL3
1001,ELF1
1002,ELF2
1003,ELF3
1004,ELF4
1005,ELK1
1006,ELK3
1007,ELN
1008,EML1
1009,MARK2
1010,EMP1
1011,EMR1
1012,CTTN
1013,EMX2
1014,EN1
1015,ENG
1016,ENO1
1017,ENO3
1018,ENPEP
1019,ENSA
1020,SLC29A1
1021,EP300
1022,EPAS1
1023,EPB41
1024,EPB41L1
1025,EPB41L2
1026,STOM
1027,EPHA1
1028,EPHA3
1029,EPHA4
1030,EPHA5
1031,EPHA7
1032,EPHA8
1033,EPHB1
1034,EPHB2
1035,EPHB3
1036,EPHB4
1037,EPHB6
1038,EPHX1
1039,EPHX2
1040,STX2
1041,EPOR
1042,EPRS
1043,EPS8
1044,EPS15
1045,NR2F6
1046,ERBB2
1047,ERBB3
1048,ERBB4
1049,ERCC1
1050,ERCC2
1051,EYA4
1052,ERCC3
1053,ERCC4
1054,ERCC5
1055,ERCC6
1056,ERF
1057,ERG
1058,ERN1
1059,FBL
1060,ESD
1061,ESR1
1062,ESR2
1063,ESRRB
1064,ESRRG
1065,ETF1
1066,ETFA
1067,ETFB
1068,ETS1
1069,ETS2
1070,ETV1
1071,ETV3
1072,ETV5
1073,ETV6
1074,EVC
1075,MECOM
1076,EVI2B
1077,EVPL
1078,EWSR1
1079,EXT1
1080,EXT2
1081,EXTL3
1082,EYA1
1083,EYA2
1084,EYA3
1085,EZH1
1086,EZH2
1087,F2
1088,F2R
1089,F2RL2
1090,F3
1091,F5
1092,F7
1093,F8
1094,F9
1095,F11
1096,F13A1
1097,F13B
1098,FAAH
1099,FABP4
1100,FABP1
1101,FABP2
1102,FABP6
1103,FANCA
1104,FANCC
1105,FANCD2
1106,FANCE
1107,ACSL1
1108,ACSL3
1109,ACSL4
1110,FAH
1111,PTK2B
1112,BPTF
1113,FANCB
1114,FANCF
1115,FANCG
1116,FAP
1117,FBLN1
1118,FARSA
1119,FASN
1120,FAT1
1121,FAT2
1122,FBLN2
1123,FBN1
1124,FBN2
1125,EFEMP1
1126,FCAR
1127,FCER1A
1128,MS4A2
1129,FCGR1A
1130,FCGR1B
1131,FCGR2A
1132,FCGR2B
1133,FCGR3A
1134,FCGR3B
1135,FCGRT
1136,FKTN
1137,FCN1
1138,FCN2
1139,FDFT1
1140,FDPS
1141,FDXR
1142,FEN1
1143,GPC4
1144,FER
1145,FES
1146,FGA
1147,FGB
1148,FGF3
1149,FGF5
1150,FGF6
1151,FGF7
1152,FGF9
1153,FGF10
1154,FGF11
1155,FGF13
1156,FGFR1
1157,FGFR3
1158,GPC5
1159,FGFR2
1160,FGFR4
1161,FGG
1162,FGR
1163,FHIT
1164,FHL1
1165,FHL2
1166,FIGF
1167,FKBP1B
1168,FKBP3
1169,FKBP4
1170,FOXG1
1171,FOXD4
1172,FOXM1
1173,FOXO3
1174,FLG
1175,FLI1
1176,FLII
1177,MLANA
1178,FLNA
1179,FLNB
1180,FLNC
1181,FLOT2
1182,FLT1
1183,FLT3
1184,FLT3LG
1185,FLT4
1186,FMO1
1187,FMO2
1188,FMO3
1189,FMO4
1190,FMO5
1191,FMR1
1192,AFF2
1193,FN1
1194,FOLH1
1195,FOLR1
1196,FOLR3
1197,FOS
1198,FOSB
1199,FOSL2
1200,FPGS
1201,FPR1
1202,FPR2
1203,FPR3
1204,FRK
1205,MTOR
1206,FRG1
1207,FRZB
1208,CENPI
1209,FSHR
1210,NR5A2
1211,FTL
1212,ADAM2
1213,FUCA2
1214,FUS
1215,FUT2
1216,FUT3
1217,FUT4
1218,FUT5
1219,FUT6
1220,DARC
1221,FYB
1222,FYN
1223,FZD2
1224,G6PC
1225,G6PD
1226,SLC37A4
1227,XRCC6
1228,GAA
1229,GAB1
1230,GABBR1
1231,GABPA
1232,GABRA1
1233,GABRA2
1234,GABRA3
1235,GABRA4
1236,GABRA5
1237,GABRA6
1238,GABRB1
1239,GABRB2
1240,GABRB3
1241,GABRE
1242,GABRG1
1243,GABRG2
1244,GABRG3
1245,GABRP
1246,GABRR1
1247,GAD1
1248,GAD2
1249,GAK
1250,B4GALNT1
1251,GALK2
1252,GALR1
1253,GALNS
1254,GALNT1
1255,GALNT2
1256,GALNT3
1257,GALT
1258,GAMT
1259,GANC
1260,GAP43
1261,GAPDH
1262,LRRC32
1263,GARS
1264,GART
1265,GAS6
1266,GAS8
1267,GATA1
1268,GATA2
1269,GATA3
1270,GATA6
1271,GATM
1272,GBA
1273,GBAS
1274,GBE1
1275,GBP1
1276,GBP2
1277,GBP3
1278,GBX2
1279,GC
1280,GCDH
1281,GCGR
1282,GCH1
1283,GCK
1284,GCKR
1285,BLOC1S1
1286,KAT2A
1287,GCNT2
1288,GDF2
1289,MSTN
1290,GDF9
1291,GDI1
1292,GFAP
1293,GFPT1
1294,GFRA2
1295,GFRA3
1296,GGCX
1297,GGT1
1298,GGT3P
1299,B4GALT1
1300,GH1
1301,GH2
1302,GHR
1303,GHRHR
1304,GHSR
1305,GIP
1306,GIPR
1307,GJA1
